family,scenario_base,scenario_name,traffic_profile_id,traffic_profile_name,settings_file,n_hosts,Scenario.endTime,Group.msgTtl_minutes,Events.nrof,Events1.interval,Events1.size,note
05_disaster,D6_ShortTtlCritical_5to10min,D6_ShortTtlCritical_5to10min__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP04_FewLarge.settings,54,14400,14400,1,"180, 300","1M, 5M",
05_disaster,D6_ShortTtlCritical_5to10min,D6_ShortTtlCritical_5to10min__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP05_CriticalTTL.settings,54,14400,5,1,"60, 120","10k, 100k",
05_disaster,D6_ShortTtlCritical_5to10min,D6_ShortTtlCritical_5to10min__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP06_OneToMany.settings,54,14400,7200,1,"30, 60","10k, 100k",
05_disaster,D6_ShortTtlCritical_5to10min,D6_ShortTtlCritical_5to10min__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP07_BurstWindow.settings,54,14400,7200,1,"5, 15",,
05_disaster,D6_ShortTtlCritical_5to10min,D6_ShortTtlCritical_5to10min__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP08_HubTarget.settings,54,14400,7200,1,"30, 60",,
05_disaster,D6_ShortTtlCritical_5to10min,D6_ShortTtlCritical_5to10min__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP09_Bimodal.settings,54,14400,7200,2,,,
05_disaster,D6_ShortTtlCritical_5to10min,D6_ShortTtlCritical_5to10min__TP10_Storm,TP10,Storm,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP10_Storm.settings,54,14400,60,1,"5, 10","100k, 500k",
05_disaster,D6_ShortTtlCritical_5to10min,D6_ShortTtlCritical_5to10min__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP11_ManyToOne.settings,54,14400,7200,1,"30, 60","10k, 100k",
05_disaster,D6_ShortTtlCritical_5to10min,D6_ShortTtlCritical_5to10min__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP12_GroupToGroup.settings,54,14400,7200,1,"60, 120","50k, 150k",
05_disaster,D7_HighLoad_TrafficStorm,D7_HighLoad_TrafficStorm__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP01_Baseline.settings,70,14400,7200,1,"60, 120","50k, 150k",
05_disaster,D7_HighLoad_TrafficStorm,D7_HighLoad_TrafficStorm__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP02_LowLoad.settings,70,14400,21600,1,"300, 600","10k, 100k",
05_disaster,D7_HighLoad_TrafficStorm,D7_HighLoad_TrafficStorm__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP03_ManySmall.settings,70,14400,7200,1,"10, 30","1k, 10k",
05_disaster,D7_HighLoad_TrafficStorm,D7_HighLoad_TrafficStorm__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP04_FewLarge.settings,70,14400,14400,1,"180, 300","1M, 5M",
05_disaster,D7_HighLoad_TrafficStorm,D7_HighLoad_TrafficStorm__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP05_CriticalTTL.settings,70,14400,5,1,"60, 120","10k, 100k",
05_disaster,D7_HighLoad_TrafficStorm,D7_HighLoad_TrafficStorm__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP06_OneToMany.settings,70,14400,7200,1,"30, 60","10k, 100k",
05_disaster,D7_HighLoad_TrafficStorm,D7_HighLoad_TrafficStorm__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP07_BurstWindow.settings,70,14400,7200,1,"5, 15",,
05_disaster,D7_HighLoad_TrafficStorm,D7_HighLoad_TrafficStorm__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP08_HubTarget.settings,70,14400,7200,1,"30, 60",,
05_disaster,D7_HighLoad_TrafficStorm,D7_HighLoad_TrafficStorm__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP09_Bimodal.settings,70,14400,7200,2,,,
05_disaster,D7_HighLoad_TrafficStorm,D7_HighLoad_TrafficStorm__TP10_Storm,TP10,Storm,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP10_Storm.settings,70,14400,60,1,"5, 10","100k, 500k",
05_disaster,D7_HighLoad_TrafficStorm,D7_HighLoad_TrafficStorm__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP11_ManyToOne.settings,70,14400,7200,1,"30, 60","10k, 100k",
05_disaster,D7_HighLoad_TrafficStorm,D7_HighLoad_TrafficStorm__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP12_GroupToGroup.settings,70,14400,7200,1,"60, 120","50k, 150k",
05_disaster,D8_InfrastructureReturns_BackboneLinks,D8_InfrastructureReturns_BackboneLinks__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP01_Baseline.settings,80,43200,7200,1,"60, 120","50k, 150k",
05_disaster,D8_InfrastructureReturns_BackboneLinks,D8_InfrastructureReturns_BackboneLinks__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP02_LowLoad.settings,80,43200,21600,1,"300, 600","10k, 100k",
05_disaster,D8_InfrastructureReturns_BackboneLinks,D8_InfrastructureReturns_BackboneLinks__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP03_ManySmall.settings,80,43200,7200,1,"10, 30","1k, 10k",
05_disaster,D8_InfrastructureReturns_BackboneLinks,D8_InfrastructureReturns_BackboneLinks__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP04_FewLarge.settings,80,43200,14400,1,"180, 300","1M, 5M",
05_disaster,D8_InfrastructureReturns_BackboneLinks,D8_InfrastructureReturns_BackboneLinks__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP05_CriticalTTL.settings,80,43200,5,1,"60, 120","10k, 100k",
05_disaster,D8_InfrastructureReturns_BackboneLinks,D8_InfrastructureReturns_BackboneLinks__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP06_OneToMany.settings,80,43200,7200,1,"30, 60","10k, 100k",
05_disaster,D8_InfrastructureReturns_BackboneLinks,D8_InfrastructureReturns_BackboneLinks__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP07_BurstWindow.settings,80,43200,7200,1,"5, 15",,
05_disaster,D8_InfrastructureReturns_BackboneLinks,D8_InfrastructureReturns_BackboneLinks__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP08_HubTarget.settings,80,43200,7200,1,"30, 60",,
05_disaster,D8_InfrastructureReturns_BackboneLinks,D8_InfrastructureReturns_BackboneLinks__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP09_Bimodal.settings,80,43200,7200,2,,,
05_disaster,D8_InfrastructureReturns_BackboneLinks,D8_InfrastructureReturns_BackboneLinks__TP10_Storm,TP10,Storm,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP10_Storm.settings,80,43200,60,1,"5, 10","100k, 500k",
05_disaster,D8_InfrastructureReturns_BackboneLinks,D8_InfrastructureReturns_BackboneLinks__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP11_ManyToOne.settings,80,43200,7200,1,"30, 60","10k, 100k",
05_disaster,D8_InfrastructureReturns_BackboneLinks,D8_InfrastructureReturns_BackboneLinks__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP12_GroupToGroup.settings,80,43200,7200,1,"60, 120","50k, 150k",
05_disaster,D9_Critical_1minTTL,D9_Critical_1minTTL__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/05_disaster/D9_Critical_1minTTL__TP01_Baseline.settings,44,43200,7200,1,"60, 120","50k, 150k",
05_disaster,D9_Critical_1minTTL,D9_Critical_1minTTL__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/05_disaster/D9_Critical_1minTTL__TP02_LowLoad.settings,44,43200,21600,1,"300, 600","10k, 100k",
05_disaster,D9_Critical_1minTTL,D9_Critical_1minTTL__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/05_disaster/D9_Critical_1minTTL__TP03_ManySmall.settings,44,43200,7200,1,"10, 30","1k, 10k",
05_disaster,D9_Critical_1minTTL,D9_Critical_1minTTL__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/05_disaster/D9_Critical_1minTTL__TP04_FewLarge.settings,44,43200,14400,1,"180, 300","1M, 5M",
05_disaster,D9_Critical_1minTTL,D9_Critical_1minTTL__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/05_disaster/D9_Critical_1minTTL__TP05_CriticalTTL.settings,44,43200,5,1,"60, 120","10k, 100k",
05_disaster,D9_Critical_1minTTL,D9_Critical_1minTTL__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/05_disaster/D9_Critical_1minTTL__TP06_OneToMany.settings,44,43200,7200,1,"30, 60","10k, 100k",
05_disaster,D9_Critical_1minTTL,D9_Critical_1minTTL__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/05_disaster/D9_Critical_1minTTL__TP07_BurstWindow.settings,44,43200,7200,1,"5, 15",,
05_disaster,D9_Critical_1minTTL,D9_Critical_1minTTL__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/05_disaster/D9_Critical_1minTTL__TP08_HubTarget.settings,44,43200,7200,1,"30, 60",,
05_disaster,D9_Critical_1minTTL,D9_Critical_1minTTL__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/05_disaster/D9_Critical_1minTTL__TP09_Bimodal.settings,44,43200,7200,2,,,
05_disaster,D9_Critical_1minTTL,D9_Critical_1minTTL__TP10_Storm,TP10,Storm,scenarios/corpus_v2/05_disaster/D9_Critical_1minTTL__TP10_Storm.settings,44,43200,60,1,"5, 10","100k, 500k",
05_disaster,D9_Critical_1minTTL,D9_Critical_1minTTL__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/05_disaster/D9_Critical_1minTTL__TP11_ManyToOne.settings,44,43200,7200,1,"30, 60","10k, 100k",
05_disaster,D9_Critical_1minTTL,D9_Critical_1minTTL__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/05_disaster/D9_Critical_1minTTL__TP12_GroupToGroup.settings,44,43200,7200,1,"60, 120","50k, 150k",
06_social,S1_StrongCommunities_SeparateClusters,S1_StrongCommunities_SeparateClusters__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/06_social/S1_StrongCommunities_SeparateClusters__TP01_Baseline.settings,110,43200,7200,1,"60, 120","50k, 150k",
06_social,S1_StrongCommunities_SeparateClusters,S1_StrongCommunities_SeparateClusters__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/06_social/S1_StrongCommunities_SeparateClusters__TP02_LowLoad.settings,110,43200,21600,1,"300, 600","10k, 100k",
06_social,S1_StrongCommunities_SeparateClusters,S1_StrongCommunities_SeparateClusters__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/06_social/S1_StrongCommunities_SeparateClusters__TP03_ManySmall.settings,110,43200,7200,1,"10, 30","1k, 10k",
06_social,S1_StrongCommunities_SeparateClusters,S1_StrongCommunities_SeparateClusters__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/06_social/S1_StrongCommunities_SeparateClusters__TP04_FewLarge.settings,110,43200,14400,1,"180, 300","1M, 5M",
06_social,S1_StrongCommunities_SeparateClusters,S1_StrongCommunities_SeparateClusters__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/06_social/S1_StrongCommunities_SeparateClusters__TP05_CriticalTTL.settings,110,43200,5,1,"60, 120","10k, 100k",
06_social,S1_StrongCommunities_SeparateClusters,S1_StrongCommunities_SeparateClusters__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/06_social/S1_StrongCommunities_SeparateClusters__TP06_OneToMany.settings,110,43200,7200,1,"30, 60","10k, 100k",
06_social,S1_StrongCommunities_SeparateClusters,S1_StrongCommunities_SeparateClusters__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/06_social/S1_StrongCommunities_SeparateClusters__TP07_BurstWindow.settings,110,43200,7200,1,"5, 15",,
06_social,S1_StrongCommunities_SeparateClusters,S1_StrongCommunities_SeparateClusters__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/06_social/S1_StrongCommunities_SeparateClusters__TP08_HubTarget.settings,110,43200,7200,1,"30, 60",,
06_social,S1_StrongCommunities_SeparateClusters,S1_StrongCommunities_SeparateClusters__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/06_social/S1_StrongCommunities_SeparateClusters__TP09_Bimodal.settings,110,43200,7200,2,,,
06_social,S1_StrongCommunities_SeparateClusters,S1_StrongCommunities_SeparateClusters__TP10_Storm,TP10,Storm,scenarios/corpus_v2/06_social/S1_StrongCommunities_SeparateClusters__TP10_Storm.settings,110,43200,60,1,"5, 10","100k, 500k",
06_social,S1_StrongCommunities_SeparateClusters,S1_StrongCommunities_SeparateClusters__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/06_social/S1_StrongCommunities_SeparateClusters__TP11_ManyToOne.settings,110,43200,7200,1,"30, 60","10k, 100k",
06_social,S1_StrongCommunities_SeparateClusters,S1_StrongCommunities_SeparateClusters__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/06_social/S1_StrongCommunities_SeparateClusters__TP12_GroupToGroup.settings,110,43200,7200,1,"60, 120","50k, 150k",
06_social,S2_WeakCommunities_HighMixing,S2_WeakCommunities_HighMixing__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/06_social/S2_WeakCommunities_HighMixing__TP01_Baseline.settings,80,43200,7200,1,"60, 120","50k, 150k",
06_social,S2_WeakCommunities_HighMixing,S2_WeakCommunities_HighMixing__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/06_social/S2_WeakCommunities_HighMixing__TP02_LowLoad.settings,80,43200,21600,1,"300, 600","10k, 100k",
06_social,S2_WeakCommunities_HighMixing,S2_WeakCommunities_HighMixing__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/06_social/S2_WeakCommunities_HighMixing__TP03_ManySmall.settings,80,43200,7200,1,"10, 30","1k, 10k",
06_social,S2_WeakCommunities_HighMixing,S2_WeakCommunities_HighMixing__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/06_social/S2_WeakCommunities_HighMixing__TP04_FewLarge.settings,80,43200,14400,1,"180, 300","1M, 5M",
06_social,S2_WeakCommunities_HighMixing,S2_WeakCommunities_HighMixing__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/06_social/S2_WeakCommunities_HighMixing__TP05_CriticalTTL.settings,80,43200,5,1,"60, 120","10k, 100k",
06_social,S2_WeakCommunities_HighMixing,S2_WeakCommunities_HighMixing__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/06_social/S2_WeakCommunities_HighMixing__TP06_OneToMany.settings,80,43200,7200,1,"30, 60","10k, 100k",
06_social,S2_WeakCommunities_HighMixing,S2_WeakCommunities_HighMixing__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/06_social/S2_WeakCommunities_HighMixing__TP07_BurstWindow.settings,80,43200,7200,1,"5, 15",,
06_social,S2_WeakCommunities_HighMixing,S2_WeakCommunities_HighMixing__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/06_social/S2_WeakCommunities_HighMixing__TP08_HubTarget.settings,80,43200,7200,1,"30, 60",,
06_social,S2_WeakCommunities_HighMixing,S2_WeakCommunities_HighMixing__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/06_social/S2_WeakCommunities_HighMixing__TP09_Bimodal.settings,80,43200,7200,2,,,
06_social,S2_WeakCommunities_HighMixing,S2_WeakCommunities_HighMixing__TP10_Storm,TP10,Storm,scenarios/corpus_v2/06_social/S2_WeakCommunities_HighMixing__TP10_Storm.settings,80,43200,60,1,"5, 10","100k, 500k",
06_social,S2_WeakCommunities_HighMixing,S2_WeakCommunities_HighMixing__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/06_social/S2_WeakCommunities_HighMixing__TP11_ManyToOne.settings,80,43200,7200,1,"30, 60","10k, 100k",
06_social,S2_WeakCommunities_HighMixing,S2_WeakCommunities_HighMixing__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/06_social/S2_WeakCommunities_HighMixing__TP12_GroupToGroup.settings,80,43200,7200,1,"60, 120","50k, 150k",
06_social,S3_PeriodicMeetings_RegularRhythm,S3_PeriodicMeetings_RegularRhythm__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/06_social/S3_PeriodicMeetings_RegularRhythm__TP01_Baseline.settings,50,43200,7200,1,"60, 120","50k, 150k",
06_social,S3_PeriodicMeetings_RegularRhythm,S3_PeriodicMeetings_RegularRhythm__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/06_social/S3_PeriodicMeetings_RegularRhythm__TP02_LowLoad.settings,50,43200,21600,1,"300, 600","10k, 100k",
06_social,S3_PeriodicMeetings_RegularRhythm,S3_PeriodicMeetings_RegularRhythm__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/06_social/S3_PeriodicMeetings_RegularRhythm__TP03_ManySmall.settings,50,43200,7200,1,"10, 30","1k, 10k",
06_social,S3_PeriodicMeetings_RegularRhythm,S3_PeriodicMeetings_RegularRhythm__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/06_social/S3_PeriodicMeetings_RegularRhythm__TP04_FewLarge.settings,50,43200,14400,1,"180, 300","1M, 5M",
06_social,S3_PeriodicMeetings_RegularRhythm,S3_PeriodicMeetings_RegularRhythm__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/06_social/S3_PeriodicMeetings_RegularRhythm__TP05_CriticalTTL.settings,50,43200,5,1,"60, 120","10k, 100k",
06_social,S3_PeriodicMeetings_RegularRhythm,S3_PeriodicMeetings_RegularRhythm__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/06_social/S3_PeriodicMeetings_RegularRhythm__TP06_OneToMany.settings,50,43200,7200,1,"30, 60","10k, 100k",
06_social,S3_PeriodicMeetings_RegularRhythm,S3_PeriodicMeetings_RegularRhythm__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/06_social/S3_PeriodicMeetings_RegularRhythm__TP07_BurstWindow.settings,50,43200,7200,1,"5, 15",,
06_social,S3_PeriodicMeetings_RegularRhythm,S3_PeriodicMeetings_RegularRhythm__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/06_social/S3_PeriodicMeetings_RegularRhythm__TP08_HubTarget.settings,50,43200,7200,1,"30, 60",,
06_social,S3_PeriodicMeetings_RegularRhythm,S3_PeriodicMeetings_RegularRhythm__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/06_social/S3_PeriodicMeetings_RegularRhythm__TP09_Bimodal.settings,50,43200,7200,2,,,
06_social,S3_PeriodicMeetings_RegularRhythm,S3_PeriodicMeetings_RegularRhythm__TP10_Storm,TP10,Storm,scenarios/corpus_v2/06_social/S3_PeriodicMeetings_RegularRhythm__TP10_Storm.settings,50,43200,60,1,"5, 10","100k, 500k",
06_social,S3_PeriodicMeetings_RegularRhythm,S3_PeriodicMeetings_RegularRhythm__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/06_social/S3_PeriodicMeetings_RegularRhythm__TP11_ManyToOne.settings,50,43200,7200,1,"30, 60","10k, 100k",
06_social,S3_PeriodicMeetings_RegularRhythm,S3_PeriodicMeetings_RegularRhythm__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/06_social/S3_PeriodicMeetings_RegularRhythm__TP12_GroupToGroup.settings,50,43200,7200,1,"60, 120","50k, 150k",
06_social,S4_RandomMixing_NoHotspots,S4_RandomMixing_NoHotspots__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/06_social/S4_RandomMixing_NoHotspots__TP01_Baseline.settings,60,43200,7200,1,"60, 120","50k, 150k",
06_social,S4_RandomMixing_NoHotspots,S4_RandomMixing_NoHotspots__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/06_social/S4_RandomMixing_NoHotspots__TP02_LowLoad.settings,60,43200,21600,1,"300, 600","10k, 100k",
06_social,S4_RandomMixing_NoHotspots,S4_RandomMixing_NoHotspots__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/06_social/S4_RandomMixing_NoHotspots__TP03_ManySmall.settings,60,43200,7200,1,"10, 30","1k, 10k",
06_social,S4_RandomMixing_NoHotspots,S4_RandomMixing_NoHotspots__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/06_social/S4_RandomMixing_NoHotspots__TP04_FewLarge.settings,60,43200,14400,1,"180, 300","1M, 5M",
06_social,S4_RandomMixing_NoHotspots,S4_RandomMixing_NoHotspots__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/06_social/S4_RandomMixing_NoHotspots__TP05_CriticalTTL.settings,60,43200,5,1,"60, 120","10k, 100k",
06_social,S4_RandomMixing_NoHotspots,S4_RandomMixing_NoHotspots__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/06_social/S4_RandomMixing_NoHotspots__TP06_OneToMany.settings,60,43200,7200,1,"30, 60","10k, 100k",
06_social,S4_RandomMixing_NoHotspots,S4_RandomMixing_NoHotspots__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/06_social/S4_RandomMixing_NoHotspots__TP07_BurstWindow.settings,60,43200,7200,1,"5, 15",,
06_social,S4_RandomMixing_NoHotspots,S4_RandomMixing_NoHotspots__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/06_social/S4_RandomMixing_NoHotspots__TP08_HubTarget.settings,60,43200,7200,1,"30, 60",,
06_social,S4_RandomMixing_NoHotspots,S4_RandomMixing_NoHotspots__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/06_social/S4_RandomMixing_NoHotspots__TP09_Bimodal.settings,60,43200,7200,2,,,
06_social,S4_RandomMixing_NoHotspots,S4_RandomMixing_NoHotspots__TP10_Storm,TP10,Storm,scenarios/corpus_v2/06_social/S4_RandomMixing_NoHotspots__TP10_Storm.settings,60,43200,60,1,"5, 10","100k, 500k",
06_social,S4_RandomMixing_NoHotspots,S4_RandomMixing_NoHotspots__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/06_social/S4_RandomMixing_NoHotspots__TP11_ManyToOne.settings,60,43200,7200,1,"30, 60","10k, 100k",
06_social,S4_RandomMixing_NoHotspots,S4_RandomMixing_NoHotspots__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/06_social/S4_RandomMixing_NoHotspots__TP12_GroupToGroup.settings,60,43200,7200,1,"60, 120","50k, 150k",
06_social,S5_TwoLayer_StudentsStaff,S5_TwoLayer_StudentsStaff__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/06_social/S5_TwoLayer_StudentsStaff__TP01_Baseline.settings,75,43200,7200,1,"60, 120","50k, 150k",
06_social,S5_TwoLayer_StudentsStaff,S5_TwoLayer_StudentsStaff__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/06_social/S5_TwoLayer_StudentsStaff__TP02_LowLoad.settings,75,43200,21600,1,"300, 600","10k, 100k",
06_social,S5_TwoLayer_StudentsStaff,S5_TwoLayer_StudentsStaff__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/06_social/S5_TwoLayer_StudentsStaff__TP03_ManySmall.settings,75,43200,7200,1,"10, 30","1k, 10k",
06_social,S5_TwoLayer_StudentsStaff,S5_TwoLayer_StudentsStaff__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/06_social/S5_TwoLayer_StudentsStaff__TP04_FewLarge.settings,75,43200,14400,1,"180, 300","1M, 5M",
06_social,S5_TwoLayer_StudentsStaff,S5_TwoLayer_StudentsStaff__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/06_social/S5_TwoLayer_StudentsStaff__TP05_CriticalTTL.settings,75,43200,5,1,"60, 120","10k, 100k",
06_social,S5_TwoLayer_StudentsStaff,S5_TwoLayer_StudentsStaff__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/06_social/S5_TwoLayer_StudentsStaff__TP06_OneToMany.settings,75,43200,7200,1,"30, 60","10k, 100k",
06_social,S5_TwoLayer_StudentsStaff,S5_TwoLayer_StudentsStaff__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/06_social/S5_TwoLayer_StudentsStaff__TP07_BurstWindow.settings,75,43200,7200,1,"5, 15",,
06_social,S5_TwoLayer_StudentsStaff,S5_TwoLayer_StudentsStaff__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/06_social/S5_TwoLayer_StudentsStaff__TP08_HubTarget.settings,75,43200,7200,1,"30, 60",,
06_social,S5_TwoLayer_StudentsStaff,S5_TwoLayer_StudentsStaff__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/06_social/S5_TwoLayer_StudentsStaff__TP09_Bimodal.settings,75,43200,7200,2,,,
06_social,S5_TwoLayer_StudentsStaff,S5_TwoLayer_StudentsStaff__TP10_Storm,TP10,Storm,scenarios/corpus_v2/06_social/S5_TwoLayer_StudentsStaff__TP10_Storm.settings,75,43200,60,1,"5, 10","100k, 500k",
06_social,S5_TwoLayer_StudentsStaff,S5_TwoLayer_StudentsStaff__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/06_social/S5_TwoLayer_StudentsStaff__TP11_ManyToOne.settings,75,43200,7200,1,"30, 60","10k, 100k",
06_social,S5_TwoLayer_StudentsStaff,S5_TwoLayer_StudentsStaff__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/06_social/S5_TwoLayer_StudentsStaff__TP12_GroupToGroup.settings,75,43200,7200,1,"60, 120","50k, 150k",
06_social,S6_FamilyGroups_SmallPersistent,S6_FamilyGroups_SmallPersistent__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/06_social/S6_FamilyGroups_SmallPersistent__TP01_Baseline.settings,42,43200,7200,1,"60, 120","50k, 150k",
