map_id,batch_target,source_type,anchor_id,archetype,generator_type,world_size_x,world_size_y,world_area,bbox_width,bbox_height,useful_area,useful_area_ratio,n_nodes,n_edges,total_road_length_m,road_density,avg_edge_length_m,median_edge_length_m,avg_degree,max_degree,dead_end_ratio,intersection_ratio,n_components,largest_component_ratio,bridge_edges_count,bridge_edges_ratio,articulation_points_count,articulation_points_ratio,graph_diameter_approx,avg_shortest_path_approx,circuity_approx,orientation_entropy,gridness_score,corridor_score,radial_score,partition_score,community_score,tree_like_score,supports_map_based,supports_route_movement_candidate,supports_cluster_overlay,supports_wdm_candidate,supports_bus_route_candidate,validation_status,feature_omissions,sampling_seed,validation_status_val,anchor_label,wkt_dir,roads_wkt,metadata_json,preview_png,generation_status
OSM_cambridge_haggle_offset_n_500m_200m_0916,1000,osm,cambridge_haggle,dense_urban_irregular,,547,557,304679.0,496.83,506.19,251493.06,0.8254361323861593,676,732,14368.85,0.0024025285628481,10.6673,6.2818,2.1657,4,0.1435,0.2855,1,1.0,212,0.289617,192,0.284024,1361.85,392.77,1.6384,4.9398,0.5264,1.4044,0.7056,0.0,0.8989,0.5272,yes,yes,partial,yes,no,PASS,,2200094879,PASS,Cambridge UK (Haggle),batch_1000/wkt/map_0916,batch_1000/wkt/map_0916/roads.wkt,batch_1000/wkt/map_0916/metadata.json,previews/OSM_cambridge_haggle_offset_n_500m_200m_0916.png,OK
OSM_cambridge_haggle_offset_n_500m_500m_0328,400,osm,cambridge_haggle,dense_urban_irregular,,565,541,305665.0,514.31,490.72,252385.26,0.8256923688781803,496,532,12472.85,0.0017404675052753,12.2523,8.1581,2.1452,4,0.1149,0.2379,1,1.0,143,0.268797,137,0.27621,1405.41,325.14,1.5395,4.9348,0.3585,3.1183,0.5463,0.0,0.8947,0.5187,yes,yes,partial,yes,no,PASS,,2412071963,PASS,Cambridge UK (Haggle),batch_0400/wkt/map_0328,batch_0400/wkt/map_0328/roads.wkt,batch_0400/wkt/map_0328/metadata.json,previews/OSM_cambridge_haggle_offset_n_500m_500m_0328.png,OK
OSM_cambridge_haggle_offset_n_500m_500m_0799,800,osm,cambridge_haggle,dense_urban_irregular,,565,541,305665.0,514.31,490.72,252385.26,0.8256923688781803,496,532,12472.85,0.0017404675052753,12.2523,8.1581,2.1452,4,0.1149,0.2379,1,1.0,143,0.268797,137,0.27621,1405.41,383.57,1.5072,4.9348,0.3585,3.1183,0.5463,0.0,0.8947,0.5187,yes,yes,partial,yes,no,PASS,,3679596270,PASS,Cambridge UK (Haggle),batch_0800/wkt/map_0799,batch_0800/wkt/map_0799/roads.wkt,batch_0800/wkt/map_0799/metadata.json,previews/OSM_cambridge_haggle_offset_n_500m_500m_0799.png,OK
OSM_dieselnet_amherst_offset_e_1000m_1000m_0483,600,osm,dieselnet_amherst,bus_route_urban_suburban,,972,1019,990468.0,921.68,968.77,892894.52,0.901487501308348,335,351,17123.0,0.0003543779304328,24.602,13.7736,2.0955,4,0.009,0.0925,1,1.0,21,0.059829,24,0.071642,2141.89,826.7,1.4881,4.5405,0.602,1.2831,0.6324,0.0,0.8775,0.48,yes,yes,no,no,yes,PASS,,3794748528,PASS,DieselNet / PVTA Amherst,batch_0600/wkt/map_0483,batch_0600/wkt/map_0483/roads.wkt,batch_0600/wkt/map_0483/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1000m_1000m_0483.png,OK
OSM_dieselnet_amherst_offset_e_1000m_1000m_1070,1200,osm,dieselnet_amherst,bus_route_urban_suburban,,972,1019,990468.0,921.68,968.77,892894.52,0.901487501308348,335,351,17123.0,0.0003543779304328,24.602,13.7736,2.0955,4,0.009,0.0925,1,1.0,21,0.059829,24,0.071642,2141.89,706.15,1.4904,4.5405,0.602,1.2831,0.6324,0.0,0.8775,0.48,yes,yes,no,no,yes,PASS,,1021261765,PASS,DieselNet / PVTA Amherst,batch_1200/wkt/map_1070,batch_1200/wkt/map_1070/roads.wkt,batch_1200/wkt/map_1070/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1000m_1000m_1070.png,OK
OSM_dieselnet_amherst_offset_e_1000m_1500m_0330,400,osm,dieselnet_amherst,bus_route_urban_suburban,,978,852,833256.0,927.38,801.13,742946.35,0.8916183677844923,190,195,9973.47,0.0002340217172153,25.573,13.3747,2.0526,4,0.0263,0.0737,1,1.0,50,0.25641,49,0.257895,2413.54,694.7,1.5802,3.7788,0.7897,3.0115,0.5736,0.0,0.8667,0.4974,yes,yes,no,no,yes,PASS,,3875265958,PASS,DieselNet / PVTA Amherst,batch_0400/wkt/map_0330,batch_0400/wkt/map_0330/roads.wkt,batch_0400/wkt/map_0330/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1000m_1500m_0330.png,OK
OSM_dieselnet_amherst_offset_e_1000m_1500m_0919,1000,osm,dieselnet_amherst,bus_route_urban_suburban,,978,852,833256.0,927.38,801.13,742946.35,0.8916183677844923,190,195,9973.47,0.0002340217172153,25.573,13.3747,2.0526,4,0.0263,0.0737,1,1.0,50,0.25641,49,0.257895,2413.54,703.73,1.7294,3.7788,0.7897,3.0115,0.5736,0.0,0.8667,0.4974,yes,yes,no,no,yes,PASS,,1452578403,PASS,DieselNet / PVTA Amherst,batch_1000/wkt/map_0919,batch_1000/wkt/map_0919/roads.wkt,batch_1000/wkt/map_0919/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1000m_1500m_0919.png,OK
OSM_dieselnet_amherst_offset_e_1000m_200m_0192,200,osm,dieselnet_amherst,bus_route_urban_suburban,,1028,1051,1080428.0,977.95,1000.68,978611.82,0.9057631037195052,459,481,17389.93,0.0004451939416601,20.7517,11.2765,2.0959,4,0.0174,0.1068,1,1.0,40,0.08316,40,0.087146,3041.51,658.38,1.5854,4.6346,0.543,1.769,0.5442,0.0,0.8919,0.4844,yes,yes,no,no,yes,PASS,,3283233800,PASS,DieselNet / PVTA Amherst,batch_0200/wkt/map_0192,batch_0200/wkt/map_0192/roads.wkt,batch_0200/wkt/map_0192/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1000m_200m_0192.png,OK
OSM_dieselnet_amherst_offset_e_1000m_200m_0774,800,osm,dieselnet_amherst,bus_route_urban_suburban,,1028,1051,1080428.0,977.95,1000.68,978611.82,0.9057631037195052,459,481,17389.93,0.0004451939416601,20.7517,11.2765,2.0959,4,0.0174,0.1068,1,1.0,40,0.08316,40,0.087146,3041.51,623.53,1.4145,4.6346,0.543,1.769,0.5442,0.0,0.8919,0.4844,yes,yes,no,no,yes,PASS,,1570527080,PASS,DieselNet / PVTA Amherst,batch_0800/wkt/map_0774,batch_0800/wkt/map_0774/roads.wkt,batch_0800/wkt/map_0774/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1000m_200m_0774.png,OK
OSM_dieselnet_amherst_offset_e_1000m_500m_0054,100,osm,dieselnet_amherst,bus_route_urban_suburban,,1048,1051,1101448.0,997.89,1000.68,998566.33,0.9065941642613587,492,515,18266.29,0.0004675663308662,20.1615,11.5661,2.0935,4,0.0183,0.1037,1,1.0,78,0.151456,79,0.160569,3151.73,597.03,1.4654,4.7647,0.5199,2.2889,0.5446,0.0,0.901,0.4854,yes,yes,no,no,yes,PASS,,1674606801,PASS,DieselNet / PVTA Amherst,batch_0100/wkt/map_0054,batch_0100/wkt/map_0054/roads.wkt,batch_0100/wkt/map_0054/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1000m_500m_0054.png,OK
OSM_dieselnet_amherst_offset_e_1000m_500m_0632,800,osm,dieselnet_amherst,bus_route_urban_suburban,,1048,1051,1101448.0,997.89,1000.68,998566.33,0.9065941642613587,492,515,18266.29,0.0004675663308662,20.1615,11.5661,2.0935,4,0.0183,0.1037,1,1.0,78,0.151456,79,0.160569,3151.73,649.47,1.4154,4.7647,0.5199,2.2889,0.5446,0.0,0.901,0.4854,yes,yes,no,no,yes,PASS,,324096269,PASS,DieselNet / PVTA Amherst,batch_0800/wkt/map_0632,batch_0800/wkt/map_0632/roads.wkt,batch_0800/wkt/map_0632/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1000m_500m_0632.png,OK
OSM_dieselnet_amherst_offset_e_1500m_1000m_0113,200,osm,dieselnet_amherst,bus_route_urban_suburban,,1562,1406,2196172.0,1511.62,1355.99,2049750.23,0.9333286434922516,834,874,31787.27,0.0003979651866975,19.5734,10.7358,2.0959,4,0.0144,0.0947,1,1.0,152,0.173913,153,0.183453,3488.46,779.86,1.3498,4.6833,0.6367,1.0471,0.6603,0.0,0.9108,0.4834,yes,yes,no,no,yes,PASS,,3544568745,PASS,DieselNet / PVTA Amherst,batch_0200/wkt/map_0113,batch_0200/wkt/map_0113/roads.wkt,batch_0200/wkt/map_0113/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1500m_1000m_0113.png,OK
OSM_dieselnet_amherst_offset_e_1500m_1000m_0688,800,osm,dieselnet_amherst,bus_route_urban_suburban,,1562,1406,2196172.0,1511.62,1355.99,2049750.23,0.9333286434922516,834,874,31787.27,0.0003979651866975,19.5734,10.7358,2.0959,4,0.0144,0.0947,1,1.0,152,0.173913,153,0.183453,3488.46,932.31,1.5019,4.6833,0.6367,1.0471,0.6603,0.0,0.9108,0.4834,yes,yes,no,no,yes,PASS,,38536723,PASS,DieselNet / PVTA Amherst,batch_0800/wkt/map_0688,batch_0800/wkt/map_0688/roads.wkt,batch_0800/wkt/map_0688/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1500m_1000m_0688.png,OK
OSM_dieselnet_amherst_offset_e_1500m_1500m_0537,600,osm,dieselnet_amherst,bus_route_urban_suburban,,1379,1406,1938874.0,1328.03,1355.34,1799924.52,0.9283349608204612,489,503,20882.57,0.0002594289262737,21.0722,10.0179,2.0573,4,0.0204,0.0654,1,1.0,181,0.359841,182,0.372188,3003.17,1241.32,1.8805,4.6157,0.6589,1.3337,0.6299,0.0,0.8986,0.495,yes,yes,no,no,yes,PASS,,2849456178,PASS,DieselNet / PVTA Amherst,batch_0600/wkt/map_0537,batch_0600/wkt/map_0537/roads.wkt,batch_0600/wkt/map_0537/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1500m_1500m_0537.png,OK
OSM_dieselnet_amherst_offset_e_1500m_1500m_1127,1200,osm,dieselnet_amherst,bus_route_urban_suburban,,1379,1406,1938874.0,1328.03,1355.34,1799924.52,0.9283349608204612,489,503,20882.57,0.0002594289262737,21.0722,10.0179,2.0573,4,0.0204,0.0654,1,1.0,181,0.359841,182,0.372188,3003.17,1222.0,1.8693,4.6157,0.6589,1.3337,0.6299,0.0,0.8986,0.495,yes,yes,no,no,yes,PASS,,3436281987,PASS,DieselNet / PVTA Amherst,batch_1200/wkt/map_1127,batch_1200/wkt/map_1127/roads.wkt,batch_1200/wkt/map_1127/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1500m_1500m_1127.png,OK
OSM_dieselnet_amherst_offset_e_1500m_200m_0385,400,osm,dieselnet_amherst,bus_route_urban_suburban,,1546,1519,2348374.0,1495.02,1468.78,2195852.42,0.9350522624483384,896,948,33726.47,0.0004036835699935,21.2116,11.5507,2.1161,4,0.0145,0.1127,1,1.0,96,0.101266,96,0.107143,4223.9,974.85,1.3822,4.7362,0.522,1.9559,0.572,0.0,0.9135,0.4789,yes,yes,no,no,yes,PASS,,1525356873,PASS,DieselNet / PVTA Amherst,batch_0400/wkt/map_0385,batch_0400/wkt/map_0385/roads.wkt,batch_0400/wkt/map_0385/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1500m_200m_0385.png,OK
OSM_dieselnet_amherst_offset_e_1500m_200m_0982,1000,osm,dieselnet_amherst,bus_route_urban_suburban,,1546,1519,2348374.0,1495.02,1468.78,2195852.42,0.9350522624483384,896,948,33726.47,0.0004036835699935,21.2116,11.5507,2.1161,4,0.0145,0.1127,1,1.0,96,0.101266,96,0.107143,4223.9,879.78,1.3782,4.7362,0.522,1.9559,0.572,0.0,0.9135,0.4789,yes,yes,no,no,yes,PASS,,2027379451,PASS,DieselNet / PVTA Amherst,batch_1000/wkt/map_0982,batch_1000/wkt/map_0982/roads.wkt,batch_1000/wkt/map_0982/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1500m_200m_0982.png,OK
OSM_dieselnet_amherst_offset_e_1500m_500m_0249,400,osm,dieselnet_amherst,bus_route_urban_suburban,,1534,1519,2330146.0,1483.65,1468.78,2179152.57,0.9352000111877692,928,980,36489.13,0.0004205745047735,21.2765,11.2268,2.1121,4,0.0151,0.1099,1,1.0,89,0.090816,89,0.095905,4043.47,854.33,1.3448,4.7671,0.558,1.7071,0.5403,0.0,0.9092,0.4801,yes,yes,no,no,yes,PASS,,2739413401,PASS,DieselNet / PVTA Amherst,batch_0400/wkt/map_0249,batch_0400/wkt/map_0249/roads.wkt,batch_0400/wkt/map_0249/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1500m_500m_0249.png,OK
OSM_dieselnet_amherst_offset_e_1500m_500m_0833,1000,osm,dieselnet_amherst,bus_route_urban_suburban,,1534,1519,2330146.0,1483.65,1468.78,2179152.57,0.9352000111877692,928,980,36489.13,0.0004205745047735,21.2765,11.2268,2.1121,4,0.0151,0.1099,1,1.0,89,0.090816,89,0.095905,4043.47,843.92,1.5353,4.7671,0.558,1.7071,0.5403,0.0,0.9092,0.4801,yes,yes,no,no,yes,PASS,,530815232,PASS,DieselNet / PVTA Amherst,batch_1000/wkt/map_0833,batch_1000/wkt/map_0833/roads.wkt,batch_1000/wkt/map_0833/metadata.json,previews/OSM_dieselnet_amherst_offset_e_1500m_500m_0833.png,OK
OSM_dieselnet_amherst_offset_e_2500m_1000m_0308,400,osm,dieselnet_amherst,bus_route_urban_suburban,,2482,2555,6341510.0,2431.6,2504.17,6089141.41,0.9602037077609542,2009,2093,77366.43,0.0003300475754197,20.1633,10.9953,2.0836,4,0.0134,0.0841,1,1.0,301,0.143813,304,0.151319,5067.3,1637.68,1.3869,4.8136,0.5973,1.1664,0.6129,0.0,0.9312,0.4861,yes,yes,no,no,yes,PASS,,1240856464,PASS,DieselNet / PVTA Amherst,batch_0400/wkt/map_0308,batch_0400/wkt/map_0308/roads.wkt,batch_0400/wkt/map_0308/metadata.json,previews/OSM_dieselnet_amherst_offset_e_2500m_1000m_0308.png,OK
OSM_dieselnet_amherst_offset_e_2500m_1000m_0896,1000,osm,dieselnet_amherst,bus_route_urban_suburban,,2482,2555,6341510.0,2431.6,2504.17,6089141.41,0.9602037077609542,2009,2093,77366.43,0.0003300475754197,20.1633,10.9953,2.0836,4,0.0134,0.0841,1,1.0,301,0.143813,304,0.151319,5067.3,1521.74,1.3602,4.8136,0.5973,1.1664,0.6129,0.0,0.9312,0.4861,yes,yes,no,no,yes,PASS,,2022190063,PASS,DieselNet / PVTA Amherst,batch_1000/wkt/map_0896,batch_1000/wkt/map_0896/roads.wkt,batch_1000/wkt/map_0896/metadata.json,previews/OSM_dieselnet_amherst_offset_e_2500m_1000m_0896.png,OK
OSM_dieselnet_amherst_offset_e_2500m_1500m_0161,200,osm,dieselnet_amherst,bus_route_urban_suburban,,2013,2475,4982175.0,1962.3,2424.31,4757233.96,0.9548508359958018,1597,1657,59395.79,0.000332585667906,19.1229,10.9769,2.0751,4,0.0138,0.0776,1,1.0,301,0.181654,304,0.190357,4785.86,1413.86,1.5035,4.72,0.6404,1.2359,0.6353,0.0,0.9282,0.4882,yes,yes,no,no,yes,PASS,,2658816279,PASS,DieselNet / PVTA Amherst,batch_0200/wkt/map_0161,batch_0200/wkt/map_0161/roads.wkt,batch_0200/wkt/map_0161/metadata.json,previews/OSM_dieselnet_amherst_offset_e_2500m_1500m_0161.png,OK
OSM_dieselnet_amherst_offset_e_2500m_1500m_0741,800,osm,dieselnet_amherst,bus_route_urban_suburban,,2013,2475,4982175.0,1962.3,2424.31,4757233.96,0.9548508359958018,1597,1657,59395.79,0.000332585667906,19.1229,10.9769,2.0751,4,0.0138,0.0776,1,1.0,301,0.181654,304,0.190357,4785.86,1568.3,1.5113,4.72,0.6404,1.2359,0.6353,0.0,0.9282,0.4882,yes,yes,no,no,yes,PASS,,1202757201,PASS,DieselNet / PVTA Amherst,batch_0800/wkt/map_0741,batch_0800/wkt/map_0741/roads.wkt,batch_0800/wkt/map_0741/metadata.json,previews/OSM_dieselnet_amherst_offset_e_2500m_1500m_0741.png,OK
OSM_dieselnet_amherst_offset_e_2500m_200m_0028,100,osm,dieselnet_amherst,bus_route_urban_suburban,,2715,2555,6936825.0,2664.18,2504.17,6671554.83,0.9617591377349566,2100,2203,82316.17,0.0003175804492689,21.0366,11.7558,2.0981,4,0.0105,0.0943,1,1.0,190,0.086246,195,0.092857,6074.72,1487.77,1.3818,4.8125,0.5771,1.1582,0.5802,0.0,0.9305,0.4814,yes,yes,no,no,yes,PASS,,3419278432,PASS,DieselNet / PVTA Amherst,batch_0100/wkt/map_0028,batch_0100/wkt/map_0028/roads.wkt,batch_0100/wkt/map_0028/metadata.json,previews/OSM_dieselnet_amherst_offset_e_2500m_200m_0028.png,OK
OSM_dieselnet_amherst_offset_e_2500m_200m_0599,600,osm,dieselnet_amherst,bus_route_urban_suburban,,2715,2555,6936825.0,2664.18,2504.17,6671554.83,0.9617591377349566,2100,2203,82316.17,0.0003175804492689,21.0366,11.7558,2.0981,4,0.0105,0.0943,1,1.0,190,0.086246,195,0.092857,6074.72,1490.68,1.3331,4.8125,0.5771,1.1582,0.5802,0.0,0.9305,0.4814,yes,yes,no,no,yes,PASS,,2398530886,PASS,DieselNet / PVTA Amherst,batch_0600/wkt/map_0599,batch_0600/wkt/map_0599/roads.wkt,batch_0600/wkt/map_0599/metadata.json,previews/OSM_dieselnet_amherst_offset_e_2500m_200m_0599.png,OK
OSM_dieselnet_amherst_offset_e_2500m_200m_1193,1200,osm,dieselnet_amherst,bus_route_urban_suburban,,2715,2555,6936825.0,2664.18,2504.17,6671554.83,0.9617591377349566,2100,2203,82316.17,0.0003175804492689,21.0366,11.7558,2.0981,4,0.0105,0.0943,1,1.0,190,0.086246,195,0.092857,6074.72,1596.73,1.2896,4.8125,0.5771,1.1582,0.5802,0.0,0.9305,0.4814,yes,yes,no,no,yes,PASS,,2323703133,PASS,DieselNet / PVTA Amherst,batch_1200/wkt/map_1193,batch_1200/wkt/map_1193/roads.wkt,batch_1200/wkt/map_1193/metadata.json,previews/OSM_dieselnet_amherst_offset_e_2500m_200m_1193.png,OK
OSM_dieselnet_amherst_offset_e_2500m_500m_0449,600,osm,dieselnet_amherst,bus_route_urban_suburban,,2534,2555,6474370.0,2483.6,2504.17,6219338.64,0.960609085067139,2060,2160,79056.0,0.0003336231942258,20.6574,11.1861,2.0971,4,0.0131,0.0947,1,1.0,273,0.126389,277,0.134466,6444.72,1582.37,1.3875,4.8001,0.5879,1.1544,0.5692,0.0,0.9296,0.4829,yes,yes,no,no,yes,PASS,,936872734,PASS,DieselNet / PVTA Amherst,batch_0600/wkt/map_0449,batch_0600/wkt/map_0449/roads.wkt,batch_0600/wkt/map_0449/metadata.json,previews/OSM_dieselnet_amherst_offset_e_2500m_500m_0449.png,OK
OSM_dieselnet_amherst_offset_e_2500m_500m_1036,1200,osm,dieselnet_amherst,bus_route_urban_suburban,,2534,2555,6474370.0,2483.6,2504.17,6219338.64,0.960609085067139,2060,2160,79056.0,0.0003336231942258,20.6574,11.1861,2.0971,4,0.0131,0.0947,1,1.0,273,0.126389,277,0.134466,6444.72,1498.6,1.353,4.8001,0.5879,1.1544,0.5692,0.0,0.9296,0.4829,yes,yes,no,no,yes,PASS,,3719800874,PASS,DieselNet / PVTA Amherst,batch_1200/wkt/map_1036,batch_1200/wkt/map_1036/roads.wkt,batch_1200/wkt/map_1036/metadata.json,previews/OSM_dieselnet_amherst_offset_e_2500m_500m_1036.png,OK
OSM_dieselnet_amherst_offset_e_5000m_1000m_0507,600,osm,dieselnet_amherst,bus_route_urban_suburban,,5069,4956,25121964.0,5018.23,4905.19,24615374.6,0.979834801270769,5020,5200,174246.75,0.0002069901859583,18.8742,10.5814,2.0717,4,0.0112,0.0719,1,1.0,1066,0.205,1078,0.214741,11792.86,2779.71,1.377,4.9652,0.5218,1.6954,0.4796,0.0,0.9579,0.488,yes,yes,no,no,yes,PASS,,2133380466,PASS,DieselNet / PVTA Amherst,batch_0600/wkt/map_0507,batch_0600/wkt/map_0507/roads.wkt,batch_0600/wkt/map_0507/metadata.json,previews/OSM_dieselnet_amherst_offset_e_5000m_1000m_0507.png,OK
OSM_dieselnet_amherst_offset_e_5000m_1000m_1095,1200,osm,dieselnet_amherst,bus_route_urban_suburban,,5069,4956,25121964.0,5018.23,4905.19,24615374.6,0.979834801270769,5020,5200,174246.75,0.0002069901859583,18.8742,10.5814,2.0717,4,0.0112,0.0719,1,1.0,1066,0.205,1078,0.214741,11792.86,2844.26,1.3714,4.9652,0.5218,1.6954,0.4796,0.0,0.9579,0.488,yes,yes,no,no,yes,PASS,,4105832233,PASS,DieselNet / PVTA Amherst,batch_1200/wkt/map_1095,batch_1200/wkt/map_1095/roads.wkt,batch_1200/wkt/map_1095/metadata.json,previews/OSM_dieselnet_amherst_offset_e_5000m_1000m_1095.png,OK
OSM_dieselnet_amherst_offset_e_5000m_1500m_0356,400,osm,dieselnet_amherst,bus_route_urban_suburban,,5005,4955,24799775.0,4954.83,4904.42,24300541.37,0.9798694288859716,5337,5526,173731.77,0.0002228246022393,17.0092,9.576,2.0708,4,0.0103,0.0712,1,1.0,1114,0.201592,1144,0.214353,12968.13,2928.4,1.3981,4.999,0.509,3.0833,0.5518,0.0,0.9606,0.4878,yes,yes,no,no,yes,PASS,,608248727,PASS,DieselNet / PVTA Amherst,batch_0400/wkt/map_0356,batch_0400/wkt/map_0356/roads.wkt,batch_0400/wkt/map_0356/metadata.json,previews/OSM_dieselnet_amherst_offset_e_5000m_1500m_0356.png,OK
OSM_dieselnet_amherst_offset_e_5000m_1500m_0951,1000,osm,dieselnet_amherst,bus_route_urban_suburban,,5005,4955,24799775.0,4954.83,4904.42,24300541.37,0.9798694288859716,5337,5526,173731.77,0.0002228246022393,17.0092,9.576,2.0708,4,0.0103,0.0712,1,1.0,1114,0.201592,1144,0.214353,12968.13,3106.97,1.4017,4.999,0.509,3.0833,0.5518,0.0,0.9606,0.4878,yes,yes,no,no,yes,PASS,,755955081,PASS,DieselNet / PVTA Amherst,batch_1000/wkt/map_0951,batch_1000/wkt/map_0951/roads.wkt,batch_1000/wkt/map_0951/metadata.json,previews/OSM_dieselnet_amherst_offset_e_5000m_1500m_0951.png,OK
OSM_dieselnet_amherst_offset_e_5000m_200m_0223,400,osm,dieselnet_amherst,bus_route_urban_suburban,,4952,5083,25171016.0,4901.37,5032.55,24666356.81,0.979950781759407,5080,5259,182427.75,0.0002089307797508,19.578,10.7794,2.0705,4,0.0104,0.0699,1,1.0,986,0.187488,996,0.196063,14629.5,2907.91,1.35,4.918,0.5409,1.3024,0.5473,0.0,0.9568,0.4879,yes,yes,no,no,yes,PASS,,2480819252,PASS,DieselNet / PVTA Amherst,batch_0400/wkt/map_0223,batch_0400/wkt/map_0223/roads.wkt,batch_0400/wkt/map_0223/metadata.json,previews/OSM_dieselnet_amherst_offset_e_5000m_200m_0223.png,OK
OSM_dieselnet_amherst_offset_e_5000m_200m_0801,1000,osm,dieselnet_amherst,bus_route_urban_suburban,,4952,5083,25171016.0,4901.37,5032.55,24666356.81,0.979950781759407,5080,5259,182427.75,0.0002089307797508,19.578,10.7794,2.0705,4,0.0104,0.0699,1,1.0,986,0.187488,996,0.196063,14629.5,3011.93,1.3756,4.918,0.5409,1.3024,0.5473,0.0,0.9568,0.4879,yes,yes,no,no,yes,PASS,,946028982,PASS,DieselNet / PVTA Amherst,batch_1000/wkt/map_0801,batch_1000/wkt/map_0801/roads.wkt,batch_1000/wkt/map_0801/metadata.json,previews/OSM_dieselnet_amherst_offset_e_5000m_200m_0801.png,OK
OSM_dieselnet_amherst_offset_e_5000m_500m_0083,100,osm,dieselnet_amherst,bus_route_urban_suburban,,5114,4956,25344984.0,5063.6,4905.19,24837891.41,0.9799923886181752,4939,5115,177846.76,0.0002018150810432,19.6082,10.7366,2.0713,4,0.0099,0.0705,1,1.0,950,0.185728,963,0.194979,11535.2,2473.03,1.3664,4.9172,0.5418,1.2178,0.5199,0.0,0.9568,0.4875,yes,yes,no,no,yes,PASS,,713158865,PASS,DieselNet / PVTA Amherst,batch_0100/wkt/map_0083,batch_0100/wkt/map_0083/roads.wkt,batch_0100/wkt/map_0083/metadata.json,previews/OSM_dieselnet_amherst_offset_e_5000m_500m_0083.png,OK
OSM_dieselnet_amherst_offset_e_5000m_500m_0660,800,osm,dieselnet_amherst,bus_route_urban_suburban,,5114,4956,25344984.0,5063.6,4905.19,24837891.41,0.9799923886181752,4939,5115,177846.76,0.0002018150810432,19.6082,10.7366,2.0713,4,0.0099,0.0705,1,1.0,950,0.185728,963,0.194979,11535.2,2613.32,1.3935,4.9172,0.5418,1.2178,0.5199,0.0,0.9568,0.4875,yes,yes,no,no,yes,PASS,,1586458107,PASS,DieselNet / PVTA Amherst,batch_0800/wkt/map_0660,batch_0800/wkt/map_0660/roads.wkt,batch_0800/wkt/map_0660/metadata.json,previews/OSM_dieselnet_amherst_offset_e_5000m_500m_0660.png,OK
OSM_dieselnet_amherst_offset_e_500m_200m_0001,100,osm,dieselnet_amherst,bus_route_urban_suburban,,533,515,274495.0,482.23,464.58,224036.71,0.8161777599449801,82,82,3419.87,0.0002987303958177,23.9152,10.1262,2.0,3,0.0732,0.0732,1,1.0,62,0.756098,59,0.719512,1304.39,391.57,1.3401,3.9012,0.7832,1.9901,0.6504,0.0,0.8171,0.53,yes,yes,no,no,yes,PASS,,2176940933,PASS,DieselNet / PVTA Amherst,batch_0100/wkt/map_0001,batch_0100/wkt/map_0001/roads.wkt,batch_0100/wkt/map_0001/metadata.json,previews/OSM_dieselnet_amherst_offset_e_500m_200m_0001.png,OK
OSM_dieselnet_amherst_offset_e_500m_200m_0566,600,osm,dieselnet_amherst,bus_route_urban_suburban,,533,515,274495.0,482.23,464.58,224036.71,0.8161777599449801,82,82,3419.87,0.0002987303958177,23.9152,10.1262,2.0,3,0.0732,0.0732,1,1.0,62,0.756098,59,0.719512,1304.39,401.97,1.3324,3.9012,0.7832,1.9901,0.6504,0.0,0.8171,0.53,yes,yes,no,no,yes,PASS,,3190358321,PASS,DieselNet / PVTA Amherst,batch_0600/wkt/map_0566,batch_0600/wkt/map_0566/roads.wkt,batch_0600/wkt/map_0566/metadata.json,previews/OSM_dieselnet_amherst_offset_e_500m_200m_0566.png,OK
OSM_dieselnet_amherst_offset_e_500m_200m_1159,1200,osm,dieselnet_amherst,bus_route_urban_suburban,,533,515,274495.0,482.23,464.58,224036.71,0.8161777599449801,82,82,3419.87,0.0002987303958177,23.9152,10.1262,2.0,3,0.0732,0.0732,1,1.0,62,0.756098,59,0.719512,1304.39,386.3,1.478,3.9012,0.7832,1.9901,0.6504,0.0,0.8171,0.53,yes,yes,no,no,yes,PASS,,2025585645,PASS,DieselNet / PVTA Amherst,batch_1200/wkt/map_1159,batch_1200/wkt/map_1159/roads.wkt,batch_1200/wkt/map_1159/metadata.json,previews/OSM_dieselnet_amherst_offset_e_500m_200m_1159.png,OK
